player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
,Al Simpson,LT,RT,0,77,265,1951-07-27,,,14,,,,nflverse
,Andy Selfridge,LB,,0,75,218,1949-01-12,,,14,,,,nflverse
,Bill Windauer,DT,,0,76,250,1949-11-22,,,14,,,,nflverse
,Bob Hyland,C,,0,77,255,1945-07-21,,,14,,,,nflverse
,Bob Schmit,LB,,0,73,215,1950-06-28,,,14,,,,nflverse
,Bob Tucker,TE,,0,75,230,1945-06-08,,,14,,,,nflverse
,Bobby Brooks,CB,,0,73,195,1951-02-24,,,14,,,,nflverse
,Brad Van Pelt,LB,,0,77,235,1951-04-05,,,14,,,,nflverse
,Brian Kelley,LB,,0,75,230,1951-09-01,,,14,,,,nflverse
,Carl Lockhart,S,,0,74,175,1943-04-06,,,14,,,,nflverse
,Carl Summerell,QB,,0,76,208,1951-12-06,,,14,,,,nflverse
,Charlie Ford,CB,,0,75,185,1948-12-10,,,14,,,,nflverse
,Clyde Powers,S,,0,73,195,1951-08-19,,,14,,,,nflverse
,Craig Morton,QB,,0,76,214,1943-02-05,,,14,,,,nflverse
,Danny Buggs,WR,,0,74,188,1953-04-22,,,14,,,,nflverse
,Dave Gallagher,EDGE,,0,76,245,1952-01-02,,,14,,,,nflverse
,Dave Jennings,P,,0,76,215,1952-06-08,,,14,,,,nflverse
,Dave Simonson,LT,RT,0,78,246,1952-05-02,,,14,,,,nflverse
,Dick Enderle,LG,RG,0,74,250,1947-11-06,,,14,,,,nflverse
,Don Clune,WR,,0,75,195,1952-07-31,,,14,,,,nflverse
,Doug Kotar,RB,,0,71,205,1951-06-11,,,14,,,,nflverse
,Doug Van Horn,LT,RT,0,75,245,1944-06-24,,,14,,,,nflverse
,George Hunt,K,,0,73,215,1949-08-03,,,14,,,,nflverse
,George Martin,EDGE,,0,76,245,1953-02-16,,,14,,,,nflverse
,Henry Stuckey,CB,,0,73,180,1950-07-24,,,14,,,,nflverse
,Jack Gregory,EDGE,,0,77,250,1944-10-03,,,14,,,,nflverse
,Jim Obradovich,TE,,0,74,225,1953-04-02,,,14,,,,nflverse
,Jim Pietrzak,DT,,0,77,260,1953-02-21,,,14,,,,nflverse
,Jim Stienke,CB,,0,71,182,1950-11-07,,,14,,,,nflverse
,Jimmy Gunn,LB,,0,73,220,1948-11-27,,,14,,,,nflverse
,Joe Dawkins,RB,,0,72,223,1948-01-27,,,14,,,,nflverse
,John Hicks,LG,RG,0,74,258,1951-03-21,,,14,,,,nflverse
,John Mendenhall,DT,,0,73,255,1948-12-03,,,14,,,,nflverse
,Karl Chandler,LG,RG,0,77,250,1952-02-15,,,14,,,,nflverse
,Larry Watkins,RB,,0,74,230,1946-10-05,,,14,,,,nflverse
,Marsh White,RB,,0,74,215,1953-04-01,,,14,,,,nflverse
,Mike Wells,QB,,0,77,225,1951-06-18,,,14,,,,nflverse
,Pat Hughes,LB,,0,74,240,1947-06-02,,,14,,,,nflverse
,Ray Rhodes,WR,,0,71,185,1950-10-20,,,14,,,,nflverse
,Rick Dvorak,DT,,0,76,235,1952-04-21,,,14,,,,nflverse
,Robert Giblin,CB,,0,74,205,1952-11-18,,,14,,,,nflverse
,Ron Johnson,RB,,0,73,205,1947-10-17,,,14,,,,nflverse
,Rondy Colbert,CB,,0,69,165,1954-01-07,,,14,,,,nflverse
,Steve Crosby,RB,,0,71,205,1950-07-03,,,14,,,,nflverse
,Tom Mullen,LT,RT,0,75,245,1951-11-11,,,14,,,,nflverse
,Walker Gillette,WR,,0,77,200,1947-03-16,,,14,,,,nflverse
,Willie Young,LT,RT,0,72,265,1943-06-27,,,14,,,,nflverse
