player_id,name,position,secondary_positions,jersey_number,height,weight,birth_date,college,years_exp,games,games_started,scout_grade,awards,notes
00-0007195,Andy Heck,LG,RG,0,78,291,1967-01-01,,,14,,,,nflverse
,Bill Hitchcock,LT,RT,0,78,308,1965-08-26,,,14,,,,nflverse
00-0015478,Bob Spitulski,LB,,0,75,235,1969-09-10,,,14,,,,nflverse
00-0001321,Brian Blades,WR,,89,71,182,1965-07-24,,,14,,,,nflverse
00-0003949,Brian Davis,CB,,0,74,190,1963-08-31,,,14,,,,nflverse
00-0016604,Brian Treggs,WR,,0,69,161,1970-06-11,,,14,,,,nflverse
00-0011227,Bryan Millard,LT,RT,0,77,282,1960-12-02,,,14,,,,nflverse
00-0017209,Chris Warren,RB,,42,74,225,1968-01-24,,,14,,,,nflverse
00-0009148,Cortez Kennedy,DT,,96,75,293,1968-08-23,,,14,,,,nflverse
00-0010904,Dan McGwire,QB,,0,80,243,1967-12-18,,,14,,,,nflverse
00-0001773,Darrick Brilz,LG,RG,0,75,264,1964-02-14,,,14,,,,nflverse
00-0003863,David Daniels,WR,,0,73,190,1969-09-16,,,14,,,,nflverse
00-0018347,David Wyman,LB,,0,74,229,1964-03-31,,,14,,,,nflverse
00-0004380,Dedrick Dodge,CB,,0,74,173,1967-06-14,,,14,,,,nflverse
00-0016251,Doug Thomas,WR,,0,70,178,1969-09-18,,,14,,,,nflverse
00-0006881,Dwayne Harper,CB,,0,71,165,1966-03-29,,,14,,,,nflverse
00-0008959,E.J. Junior,LB,,0,75,235,1959-12-08,,,14,,,,nflverse
00-0013860,Eugene Robinson,S,,0,73,180,1963-05-28,,,14,,,,nflverse
00-0005116,Grant Feasel,C,,0,79,255,1960-06-28,,,14,,,,nflverse
00-0003040,Greg Clark,LB,,0,72,221,1965-03-05,,,14,,,,nflverse
00-0008307,James Jefferson,CB,,0,73,195,1963-11-18,,,14,,,,nflverse
00-0008765,James Jones,RB,,0,74,229,1961-03-21,,,14,,,,nflverse
00-0002140,Jeff Bryant,EDGE,,0,77,270,1960-05-22,,,14,,,,nflverse
00-0006209,Jeff Graham,QB,,0,77,205,1966-02-05,,,14,,,,nflverse
00-0002502,Joe Cain,LB,,0,73,225,1965-06-11,,,14,,,,nflverse
00-0011929,Joe Nash,DT,,0,75,250,1960-10-11,,,14,,,,nflverse
00-0016518,Joe Tofflemire,C,,0,75,270,1965-07-07,,,14,,,,nflverse
00-0007954,John Hunter,LG,RG,0,80,294,1965-08-16,,,14,,,,nflverse
00-0009028,John Kasay,K,,0,70,186,1969-10-27,,,14,,,,nflverse
00-0017842,John L. Williams,RB,,0,71,225,1964-11-23,,,14,,,,nflverse
00-0015778,Kelly Stouffer,QB,,0,75,210,1964-07-06,,,14,,,,nflverse
00-0015596,Larry Stayner,TE,,0,77,241,1969-06-04,,,14,,,,nflverse
00-0003050,Louis Clark,WR,,0,72,206,1964-07-03,,,14,,,,nflverse
,Malcolm Frank,CB,,0,68,178,1968-12-05,,,14,,,,nflverse
00-0003526,Marcus Cotton,LB,,0,75,225,1966-08-11,,,14,,,,nflverse
00-0014980,Michael Sinclair,EDGE,,70,76,250,1968-01-31,,,14,,,,nflverse
00-0009076,Mike Keim,LT,RT,0,79,285,1965-11-12,,,14,,,,nflverse
00-0016644,Natu Tuatagaloa,DT,,0,76,260,1966-05-25,,,14,,,,nflverse
00-0006026,Nesby Glasgow,CB,,0,70,180,1957-04-15,,,14,,,,nflverse
00-0007959,Patrick Hunter,CB,,0,71,185,1964-10-24,,,14,,,,nflverse
00-0006344,Paul Green,TE,,0,75,230,1966-10-08,,,14,,,,nflverse
00-0013897,Rafael Robinson,CB,,0,71,200,1969-06-19,,,14,,,,nflverse
00-0013822,Ray Roberts,LT,RT,0,78,304,1969-06-03,,,14,,,,nflverse
00-0012045,Richard Newbill,LB,,0,73,240,1968-02-08,,,14,,,,nflverse
00-0016753,Rick Tuten,P,,14,74,218,1965-01-05,,,14,,,,nflverse
00-0016314,Robb Thomas,WR,,0,71,171,1966-03-29,,,14,,,,nflverse
00-0001302,Robert Blackmon,S,,25,72,198,1967-05-12,,,14,,,,nflverse
00-0015650,Rod Stephens,LB,,0,73,237,1966-06-14,,,14,,,,nflverse
00-0007225,Ron Heller,TE,,0,75,280,1963-09-18,,,14,,,,nflverse
00-0009774,Ronnie Lee,LT,RT,0,75,236,1956-12-24,,,14,,,,nflverse
00-0010602,Rueben Mayes,RB,,0,71,201,1963-06-06,,,14,,,,nflverse
00-0013135,Rufus Porter,LB,,0,73,207,1965-05-18,,,14,,,,nflverse
00-0007413,Rusty Hilger,QB,,0,76,200,1962-05-09,,,14,,,,nflverse
00-0005080,Sean Farrell,LG,RG,0,75,260,1960-05-25,,,14,,,,nflverse
00-0005869,Stan Gelbaugh,QB,,8,75,207,1962-12-04,,,14,,,,nflverse
00-0018195,Terry Wooden,LB,,90,75,232,1967-01-14,,,14,,,,nflverse
,Theo Adams,LT,RT,0,76,253,1966-04-24,,,14,,,,nflverse
00-0009006,Tommy Kane,WR,,0,71,180,1964-01-14,,,14,,,,nflverse
00-0018221,Tony Woods,EDGE,,0,76,244,1965-10-11,,,14,,,,nflverse
00-0008638,Tracy Johnson,RB,,0,72,230,1966-11-29,,,14,,,,nflverse
00-0008961,Trey Junkin,TE,,0,74,221,1961-01-23,,,14,,,,nflverse
00-0013942,Tyrone Rodgers,EDGE,,0,75,266,1969-04-27,,,14,,,,nflverse
00-0010830,Vann McElroy,CB,,0,74,190,1960-01-13,,,14,,,,nflverse
